식품코드,식품명,지역 / 제조사,식품상세분류,단백질(g),포도당(g),과당(g),유당(g),갈락토오스(g),셀룰로오스,칼슘,철,칼륨,나트륨,아연,구리,망간,비타민 A,비타민 D2,비타민 D3,비타민 E,토코페롤,비타민 K,비타민 K1,비타민 K2,비타민 B1,비타민 B2,비타민 B6,비타민 B12,비타민 C,오메가 3 지방산(g),오메가 6 지방산(g),트랜스 지방산(g),카페인
D014122,깔라만시티,빽다방,차류,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014123,레몬티,빽다방,차류,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014124,레모네이드,빽다방,차류,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014125,자몽티,빽다방,차류,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014126,청포도플라워,빽다방,과일.채소음료류,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014127,청포도에이드,빽다방,탄산음료류,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014128,깔라만시에이드,빽다방,탄산음료류,1,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014129,자몽에이드,빽다방,탄산음료류,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014130,완전파인애플,빽다방,과일.채소음료류,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014131,완전망고,빽다방,과일.채소음료류,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014132,플레인요거트스무디,빽다방,스무디류,7,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014133,딸기요거트스무디,빽다방,스무디류,8,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014134,노말한소프트,빽다방,아이스크림류,4,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014135,사라다빵,빽다방,샌드위치류,9,0,0,0,0,0,0,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014136,소제지빵,빽다방,기타 빵류,19,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014137,계란사라다빵,빽다방,샌드위치류,14,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014138,완전딸기바나나(BASIC),빽다방,과일.채소음료류,7,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014139,완전딸기바나나(SOFT),빽다방,과일.채소음료류,9,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014140,완전초코바나나(BASIC),빽다방,과일.채소음료류,10,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014141,완전초코바나나(SOFT),빽다방,과일.채소음료류,12,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014142,피스타치오빽스치노(BASIC),빽다방,스무디류,8,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
D014143,피스타치오빽스치노(SOFT),빽다방,스무디류,10,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
D014144,녹차빽스치노(BASIC),빽다방,스무디류,9,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
D014145,녹차빽스치노(SOFT),빽다방,스무디류,12,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
D014146,원조빽스치노(BASIC),빽다방,스무디류,9,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
D014147,원조빽스치노(SOFT),빽다방,스무디류,12,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
D014148,민트초코 빽스치노(BASIC),빽다방,스무디류,12,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014149,민트초코 빽스치노(SOFT),빽다방,스무디류,15,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014150,레몬 유자 캐모마일 티,커피빈,차류,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014151,겐마이차 그린,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
D014152,작설,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
D014153,프래그런트 나이트 쟈스민,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
D014154,모로칸민트,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
D014155,잉글리쉬브렉퍼스트,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
D014156,살구실론,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
D014157,파미그래네이트 블루베리,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
D014158,얼그레이,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
D014159,진셍 페퍼민트,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014160,레몬 캐모마일,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014161,아프리칸 선라이즈,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014162,스웨디쉬 베리즈,커피빈,차류,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014163,차이라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
D014164,잉글리쉬 브렉퍼스트 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
D014165,모로칸 민트 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
D014166,그린 티 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
D014167,아이스 캐러멜 마키아토,커피빈,커피류,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014168,아이스 바닐라라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014169,아이스 모카라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
D014170,아이스 카페라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014171,아이스 커피,커피빈,커피류,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014172,헤이즐넛 아이스커피,커피빈,커피류,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014173,카페수아,커피빈,커피류,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014174,아이스 더블카페 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014175,아이스 에스프레소,커피빈,커피류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
D014176,콜드브루 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
D014177,콜드브루,커피빈,커피류,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
D014178,더블카페 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014179,헤이즐넛 아메리카노,커피빈,커피류,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014180,캐러멜 마키아토,커피빈,커피류,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014181,바닐라 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014182,모카 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
D014183,카페 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014184,카푸치노,커피빈,커피류,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014185,아메리카노,커피빈,커피류,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014186,커피빈커피,커피빈,커피류,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
D014187,헤이즐넛 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
D014188,플랫화이트,커피빈,커피류,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
D014189,캐러멜 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
D014190,헤이즐넛 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
D014191,모카 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
D014192,바닐라 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
D014193,화이트 포레스트 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
D014194,블랙 포레스트 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
D014195,망고 바나나 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014196,유자 캐모마일 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014197,후레쉬 망고 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014198,베리베리 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014199,그린티 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
D014200,퓨어 바닐라 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014201,퓨어 더블 초코렛 아이스 블렌디드,커피빈,스무디류,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
D014202,커피빈 드립커피,커피빈,커피류,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
D014203,콜드 브루,커피빈,커피류,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
D014204,콜드 브루 라떼,커피빈,커피류,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
D014205,구아바주스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014206,파인클렌즈,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014207,감귤당근주스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014208,수박주스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014209,토마토주스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014210,레드밸런스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014211,프룻밸런스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014212,그린밸런스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014213,슈퍼밸런스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014214,스트로베리 주스,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014215,스파클링 스웨디쉬 레몬,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014216,스파클링 망고,커피빈,과일.채소음료류,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014217,아이스 더블 초코렛,커피빈,커피류,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
D014218,핫 더블 초코렛 ,커피빈,커피류,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
D014219,핫 바닐라 ,커피빈,커피류,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014220,생크림 크루아상,커피빈,페이스트리류,5,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0
D014221,블루베리 초코칩 스콘,커피빈,기타 빵류,7,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0
D014222,초코 후르츠 머핀,커피빈,케이크류,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D014223,오렌지 머핀,커피빈,케이크류,9,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0
D014224,크로크무슈,커피빈,샌드위치류,18,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0
D014225,크림 치즈 머핀,커피빈,케이크류,9,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
D014226,플레인 베이글,커피빈,식빵류,12,0,0,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
